dia,mes,logradouro,cidade,uf
30,8,Avenida 30 de Agosto,Elói Mendes,MG
30,8,Rua Trinta de Agosto,Olímpio Noronha,MG
30,8,Alameda Trinta de Agosto,Belém,PA
30,8,Rua Trinta de Agosto,Magé,RJ
30,8,Rua Trinta de Agosto,Blumenau,SC
31,8,Rua 31 de Agosto,Manacapuru,AM
31,8,Travessa 31 de Agosto,Salvador,BA
31,8,Rua 31 De Agosto,Várzea Alegre,CE
31,8,Beco Trinta e Um de Agosto,Vitória,ES
31,8,Rua 31 de Agosto,Trindade,GO
31,8,Rua Trinta e Um de Agosto,Betim,MG
31,8,Travessa Trinta e Um de Agosto,Uberlândia,MG
31,8,Alameda Trinta e Um de Agosto,Belém,PA
31,8,Rua Trinta e Um de Agosto,Vigia,PA
31,8,Rua 31 de Agosto,Santana dos Garrotes,PB
31,8,Rua Trinta e Um de Agosto,Rio de Janeiro,RJ
31,8,Rua 31 de Agosto,Barra Funda,RS
31,8,Beco Trinta e Um de Agosto,Gravataí,RS
31,8,Rua 31 de Agosto,Teutônia,RS
31,8,Rua 31 de Agosto,Agrolândia,SC
31,8,Rua Trinta e Um de Agosto,Borá,SP
31,8,Rua Trinta e Um de Agosto,Osasco,SP
31,8,Rua Trinta e Um de Agosto,São Bernardo do Campo,SP
1,9,Rua 1º de Setembro,Manaus,AM
1,9,Rua Primeiro de Setembro,Manaus,AM
1,9,Avenida Primeiro de Setembro,Macapá,AP
1,9,Rua 1º de Setembro,Barreiras,BA
1,9,Rua Primeiro de Setembro,Canudos,BA
1,9,Rua Primeiro de Setembro,Salvador,BA
1,9,Rua Primeiro de Setembro,Orós,CE
1,9,Rua 1º de Setembro,Santa Inês,MA
1,9,Rua Primeiro de Setembro,São Luís,MA
1,9,Rua Primeiro de Setembro,Além Paraíba,MG
1,9,Beco Primeiro de Setembro,Belo Horizonte,MG
1,9,Rua Primeiro de Setembro,Pedro Leopoldo,MG
1,9,Rua Primeiro de Setembro,Santa Efigênia de Minas,MG
1,9,Passagem Primeiro de Setembro,Belém,PA
1,9,Travessa 1 de Setembro,Capitão Poço,PA
1,9,Passagem Primeiro de Setembro,Santo Antônio do Tauá,PA
1,9,Rua Primeiro de Setembro,Santo Antônio do Tauá,PA
1,9,Avenida Primeiro de Setembro,Tomé-Açu,PA
1,9,Rua 1 de Setembro,Tomé-Açu,PA
1,9,Travessa Primeiro de Setembro,Tomé-Açu,PA
1,9,Rua Primeiro de Setembro,Arcoverde,PE
1,9,Rua Primeiro de Setembro,Contenda,PR
1,9,Rua Primeiro de Setembro,Maricá,RJ
1,9,Rua Primeiro de Setembro,Nova Iguaçu,RJ
1,9,Rua Primeiro de Setembro,Lajeado,RS
1,9,Rua Primeiro de Setembro,Porto Alegre,RS
1,9,Travessa Primeiro de Setembro,São Bento do Sul,SC
1,9,Rua 1º de Setembro,São José,SC
1,9,Rua Primeiro de Setembro,Mogi das Cruzes,SP
1,9,Rua Primeiro de Setembro,Presidente Prudente,SP
1,9,Rua Primeiro de Setembro,Araguaína,TO
2,9,Rua Dois de Setembro,Macapá,AP
2,9,1ª Travessa 2 de Setembro,Salvador,BA
2,9,Rua Dois de Setembro,Campo Grande,MS
2,9,Travessa Dois de Setembro,Ananindeua,PA
2,9,Avenida 2 de Setembro,Novo Repartimento,PA
2,9,Vila Dois de Setembro,João Pessoa,PB
2,9,Rua Dois de Setembro,Recife,PE
2,9,Rua Dois de Setembro,Luís Correia,PI
2,9,Rua 2 de Setembro,Nova Santa Rosa,PR
2,9,Rua Dois de Setembro,Blumenau,SC
2,9,Rua 2 de Setembro,Presidente Venceslau,SP
3,9,Rua 3 de Setembro,Rio Branco,AC
3,9,Rua 3 de Setembro,Manaus,AM
3,9,Rua Três de Setembro,Salvador,BA
3,9,Alameda Três de Setembro,Belém,PA
3,9,Passagem Três de Setembro,Belém,PA
3,9,Rua Três de Setembro,Recife,PE
3,9,Rua Três de Setembro,Nova Friburgo,RJ
3,9,Rua Três de Setembro,Viamão,RS
3,9,Rua Três de Setembro,Joinville,SC
3,9,Rua Três de Setembro,Itapecerica da Serra,SP
3,9,Praça Três de Setembro,São Paulo,SP
4,9,Rua 4 de Setembro,Salvador,BA
4,9,Travessa 4 de Setembro,Salvador,BA
4,9,Rua Quatro de Setembro,Potengi,CE
4,9,Avenida Quatro de Setembro,Vitória,ES
4,9,Rua Quatro de Setembro,Timon,MA
4,9,Travessa Quatro de Setembro,Timon,MA
4,9,1ª Travessa Quatro de Setembro,Paulista,PE
4,9,2ª Travessa Quatro de Setembro,Paulista,PE
4,9,3ª Travessa Quatro de Setembro,Paulista,PE
4,9,4ª Travessa Quatro de Setembro,Paulista,PE
4,9,5ª Travessa Quatro de Setembro,Paulista,PE
4,9,6ª Travessa Quatro de Setembro,Paulista,PE
4,9,Travessa Quatro de Setembro,Paulista,PE
4,9,1ª Travessa Quatro de Setembro,Recife,PE
4,9,2ª Travessa Quatro de Setembro,Recife,PE
4,9,3ª Travessa Quatro de Setembro,Recife,PE
4,9,Praça Quatro de Setembro,Recife,PE
4,9,Rua Quatro de Setembro,Recife,PE
4,9,Rua Quatro de Setembro,Elesbão Veloso,PI
4,9,Rua Quatro de Setembro,Gilbués,PI
4,9,Rua 4 de Setembro,Entre-Ijuís,RS
4,9,Rua 4 de Setembro,Marques de Souza,RS
4,9,Rua Quatro de Setembro,São José,SC
4,9,Rua Quatro de Setembro,Guarulhos,SP
4,9,Rua 4 de Setembro,Junqueirópolis,SP
4,9,Travessa Quatro de Setembro,São Paulo,SP
5,9,Rua Cinco de Setembro,Barcelos,AM
5,9,Bc. Cinco de Setembro,Benjamin Constant,AM
5,9,Rua Cinco de Setembro,Benjamin Constant,AM
5,9,Rua Cinco de Setembro,Carauari,AM
5,9,Rua Cinco de Setembro,Coari,AM
5,9,Avenida 5 de Setembro,Envira,AM
5,9,Avenida 5 de Setembro,Humaitá,AM
5,9,Rua 5 de Setembro,Itacoatiara,AM
5,9,Rua 5 de Setembro,Manacapuru,AM
5,9,Rua 5 de Setembro,Manaus,AM
5,9,Rua Cinco de Setembro,Manaus,AM
5,9,Rua Cinco de Setembro,Silves,AM
5,9,Rua Cinco de Setembro,Linhares,ES
5,9,Rua Cinco de Setembro,Vitória,ES
5,9,Avenida 5 de Setembro,Bataguassu,MS
5,9,Rua Cinco de Setembro,Campo Grande,MS
5,9,Alameda Cinco de Setembro,Ananindeua,PA
5,9,Rua Cinco de Setembro,Belém,PA
5,9,Rua Cinco de Setembro,Mãe do Rio,PA
5,9,Rua Cinco de Setembro,Olinda,PE
5,9,Rua Cinco de Setembro,Recife,PE
5,9,Rua cinco de setembro,Saloá,PE
5,9,Rua 5 de Setembro,Independência,RS
5,9,Travessa Cinco de Setembro,Lauro Müller,SC
5,9,Rua 5 de Setembro,Porto União,SC
5,9,Rua Cinco de Setembro,Pilar do Sul,SP
6,9,Rua 6 de Setembro,Manaus,AM
6,9,Avenida Seis de Setembro,Macapá,AP
6,9,Rua 6 de Setembro,Salvador,BA
6,9,Rua 6 de Setembro,Morrinhos,CE
6,9,Rua Seis de Setembro,São Luís,MA
6,9,Passagem Seis de Setembro,Belém,PA
6,9,Rua Seis de Setembro,Belém,PA
6,9,Rua Seis de Setembro,Rio de Janeiro,RJ
6,9,Linha Seis de Setembro,Palmitos,SC
6,9,Rua 6 de Setembro,Boituva,SP
7,9,Rua Sete de Setembro,Brasiléia,AC
7,9,Avenida Sete de Setembro,Cruzeiro do Sul,AC
7,9,Rua 7 de Setembro,Cruzeiro do Sul,AC
7,9,Rua Sete de Setembro,Epitaciolândia,AC
7,9,Rua 7 de Setembro,Manoel Urbano,AC
7,9,Avenida 7 de setembro,Mâncio Lima,AC
7,9,Avenida Sete de Setembro,Mâncio Lima,AC
7,9,Avenida 7 de Setembro,Rio Branco,AC
7,9,Rua 7 de Setembro,Rio Branco,AC
7,9,Travessa 7 de Setembro,Rio Branco,AC
7,9,Avenida 7 de Setembro,Rodrigues Alves,AC
7,9,Travessa Sete de Setembro,Senador Guiomard,AC
7,9,Rua Sete de Setembro,Arapiraca,AL
7,9,Rua 7 de Setembro,Barra de São Miguel,AL
7,9,Rua 7 de Setembro,Colônia Leopoldina,AL
7,9,Rua Sete de Setembro,Girau do Ponciano,AL
7,9,Rua 7 de Setembro,Joaquim Gomes,AL
7,9,Rua Sete de Setembro,Maceió,AL
7,9,Travessa Sete de Setembro,Maceió,AL
7,9,Rua 7 de Setembro,Maravilha,AL
7,9,Travessa 7 de Setembro,Maravilha,AL
7,9,Rua 7 de Setembro,Monteirópolis,AL
7,9,Rua Sete de Setembro,Novo Lino,AL
7,9,Rua 7 de Setembro,Olho d'Água das Flores,AL
7,9,Rua 7 de Setembro,Ouro Branco,AL
7,9,Avenida Sete de Setembro,Palmeira dos Índios,AL
7,9,Rua 7 de Setembro,Penedo,AL
7,9,Rua 7 de Setembro,Piranhas,AL
7,9,Rua 7 de Setembro,Poço das Trincheiras,AL
7,9,Rua 7 de Setembro,São Luís do Quitunde,AL
7,9,Rua 7 de Setembro,Taquarana,AL
7,9,Rua Sete de Setembro,União dos Palmares,AL
7,9,Rua 7 de Setembro,Autazes,AM
7,9,Rua 7 de Setembro,Humaitá,AM
7,9,Avenida 7 de Setembro,Itacoatiara,AM
7,9,Rua 7 de Setembro,Itacoatiara,AM
7,9,Travessa 7 de Setembro,Itacoatiara,AM
7,9,Avenida 7 de Setembro,Manaus,AM
7,9,Rua 7 de Setembro,Manaus,AM
7,9,Travessa Sete de Setembro,Manicoré,AM
7,9,Sete de Setembro,Nova Olinda do Norte,AM
7,9,Rua 7 de Setembro,Parintins,AM
7,9,Rua 7 de Setembro,Rio Preto da Eva,AM
7,9,Avenida Sete de Setembro,São Gabriel da Cachoeira,AM
7,9,Travessa 7 de Setembro,Tefé,AM
7,9,Rua Sete de Setembro,Macapá,AP
7,9,Avenida 7 de Setembro,Santana,AP
7,9,Avenida Sete de Setembro,Santana,AP
7,9,Rua Sete de Setembro,Alagoinhas,BA
7,9,Avenida Sete de Setembro,Alcobaça,BA
7,9,Rua 7 de Setembro,América Dourada,BA
7,9,Avenida Sete de Setembro,Aporá,BA
7,9,Travessa 1 Sete de Setembro,Aporá,BA
7,9,Travessa 2 Sete de Setembro,Aporá,BA
7,9,Rua Sete de Setembro,Apuarema,BA
7,9,Av. Sete de Setembro,Araci,BA
7,9,Rua 7 de Setembro,Arataca,BA
7,9,Rua Sete de Setembro,Araçás,BA
7,9,Rua Sete de Setembro,Baixa Grande,BA
7,9,Av. 7 de Setembro,Barra,BA
7,9,Rua 7 de Setembro,Barreiras,BA
7,9,BR-101 / Rua Sete de Setembro,Belmonte,BA
7,9,Travessa 7 de Setembro,Belmonte,BA
7,9,Travessa Sete de Setembro,Belmonte,BA
7,9,Rua 7 de Setembro,Boa Vista do Tupim,BA
7,9,Rua Sete de Setembro,Bom Jesus da Lapa,BA
7,9,Rua 7 de Setembro,Cachoeira,BA
7,9,Rua 7 de Setembro,Caetité,BA
7,9,Rua do Comércio ou Rua Sete de Setembro,Camamu,BA
7,9,Avenida Sete de Setembro,Campo Alegre de Lourdes,BA
7,9,Rua 7 de Setembro,Campo Formoso,BA
7,9,Rua Sete de Setembro,Candeias,BA
7,9,Travessa Sete de Setembro,Candeias,BA
7,9,Rua 7 de Setembro,Candiba,BA
7,9,Rua Sete de Setembro,Cansanção,BA
7,9,Rua Sete de Setembro,Canudos,BA
7,9,Rua 7 de Setembro,Canápolis,BA
7,9,Avenida 7 de Setembro,Caraíbas,BA
7,9,Rua Sete de Setembro,Carinhanha,BA
7,9,Rua 7 de Setembro,Catu,BA
7,9,Rua 7 de Setembro,Central,BA
7,9,Rua Sete de Setembro,Chorrochó,BA
7,9,Rua Sete de Setembro,Cocos,BA
7,9,Rua Sete de Setembro,Condeúba,BA
7,9,Rua 7 de Setembro,Correntina,BA
7,9,Rua Sete de Setembro,Correntina,BA
7,9,Rua Sete de Setembro,Cândido Sales,BA
7,9,Rua Sete de Setembro,Esplanada,BA
7,9,Rua 7 de Setembro,Eunápolis,BA
7,9,Rua 7 de Setembro,Feira de Santana,BA
7,9,Travessa 7 de Setembro,Feira de Santana,BA
7,9,Rua Sete de Setembro,Gongogi,BA
7,9,Rua Sete de Setembro,Guanambi,BA
7,9,Rua 7 de Setembro,Guaratinga,BA
7,9,Rua 7 de Setembro,Ibiassucê,BA
7,9,Rua 7 de Setembro,Ibitiara,BA
7,9,Travessa 7 de Setembro,Ibitiara,BA
7,9,Rua 7 de Setembro,Igaporã,BA
7,9,Rua Sete de Setembro,Ilhéus,BA
7,9,Rua 7 de Setembro,Ipupiara,BA
7,9,Travessa 7 de Setembro,Ipupiara,BA
7,9,Avenida Sete de Setembro,Irecê,BA
7,9,Rua 7 de Setembro,Irecê,BA
7,9,Rua Sete de Setembro,Itabuna,BA
7,9,Rua 7 de Setembro,Itagimirim,BA
7,9,Rua Sete de Setembro,Itambé,BA
7,9,Travessa Sete de Setembro,Itambé,BA
7,9,Rua 7 de Setembro,Itapetinga,BA
7,9,Rua Sete de Setembro,Itapé,BA
7,9,Rua 07 de Setembro,Itatim,BA
7,9,Avenida sete de Setembro,Ituaçu,BA
7,9,RUA SETE DE SETEMBRO,Jaborandi,BA
7,9,Rua 7 de Setembro,Jequié,BA
7,9,Rua 7 de Setembro,Jiquiriçá,BA
7,9,Rua 7 de Setembro,Juazeiro,BA
7,9,Rua Sete de Setembro,Juazeiro,BA
7,9,Rua Sete de Setembro,Jucuruçu,BA
7,9,Rua 7 de Setembro,Jussiape,BA
7,9,Rua 7 de Setembro,Lagoa Real,BA
7,9,Rua 7 de Setembro,Lençóis,BA
7,9,RUA 7 DE SETEMBRO,Licínio de Almeida,BA
7,9,R. Sete de Setembro,Luís Eduardo Magalhães,BA
7,9,Rua 7 de Setembro,Macajuba,BA
7,9,Rua 7 de Setembro,Macarani,BA
7,9,Rua Sete de Setembro,Macaúbas,BA
7,9,Travessa Sete de Setembro,Macaúbas,BA
7,9,Rua Sete de Setembro,Maiquinique,BA
7,9,Rua 7 de Setembro,Mansidão,BA
7,9,Rua Sete de Setembro,Matina,BA
7,9,Rua 7 de Setembro,Mucuri,BA
7,9,Rua 7 de Setembro,Mulungu do Morro,BA
7,9,RUA 7 DE SETEMBRO,Nova Itarana,BA
7,9,Avenida Sete de Setembro,Nova Redenção,BA
7,9,Rua 7 de Setembro,Nova Viçosa,BA
7,9,Rua Sete de Setembro,Ourolândia,BA
7,9,Avenida Sete de Setembro,Palmas de Monte Alto,BA
7,9,Rua Sete de Setembro,Palmas de Monte Alto,BA
7,9,Rua Sete de Setembro,Paramirim,BA
7,9,Rua 7 de Setembro,Paulo Afonso,BA
7,9,Travessa 7 de Setembro,Paulo Afonso,BA
7,9,Rua Sete de Setembro,Pindaí,BA
7,9,Rua 7 de Setembro,Pindobaçu,BA
7,9,Rua 7 de Setembro,Pintadas,BA
7,9,Avenida Sete de Setembro,Planalto,BA
7,9,Rua 7 de Setembro,Porto Seguro,BA
7,9,Rua 7 de Setembro,Poções,BA
7,9,Rua Sete de Setembro,Presidente Dutra,BA
7,9,Travessa 7 de Setembro,Riacho de Santana,BA
7,9,Rua Sete de Setembro,Rio de Contas,BA
7,9,1ª Travessa 7 de Setembro,Salvador,BA
7,9,2ª Travessa 7 de Setembro,Salvador,BA
7,9,3ª Travessa 7 de setembro,Salvador,BA
7,9,4ª Travessa 7 de Setembro,Salvador,BA
7,9,5ª Travessa 7 de Setembro,Salvador,BA
7,9,Avenida 7 de Setembro,Salvador,BA
7,9,Avenida Sete de Setembro,Salvador,BA
7,9,Rua 7 de Setembro,Salvador,BA
7,9,Rua Sete de Setembro,Salvador,BA
7,9,Travessa 7 de Setembro,Salvador,BA
7,9,Travessa Sete de Setembro,Salvador,BA
7,9,Vila 7 de Setembro,Salvador,BA
7,9,Rua 7 de Setembro,Santa Luzia,BA
7,9,Rua 7 de Setembro,Santa Maria da Vitória,BA
7,9,Rua Sete de Setembro,Santo Antônio de Jesus,BA
7,9,Travessa Sete de Setembro,Santo Antônio de Jesus,BA
7,9,Rua Sete de Setembro,Sento Sé,BA
7,9,Praca 07 de Setembro,Simões Filho,BA
7,9,Rua Sete de Setembro,Simões Filho,BA
7,9,Avenida Sete de Setembro,Sátiro Dias,BA
7,9,Rua 7 de Setembro,São Félix do Coribe,BA
7,9,Travessa da 7 de Setembro,São Félix do Coribe,BA
7,9,Rua Sete de Setembro,São Gabriel,BA
7,9,Praça 7 de Setembro,Teixeira de Freitas,BA
7,9,Rua Sete de Setembro,Teodoro Sampaio,BA
7,9,Avenida Sete de Setembro,Tremedal,BA
7,9,Rua 7 de Setembro,Tremedal,BA
7,9,Avenida 7 de Setembro,Tucano,BA
7,9,Beco Sete de Setembro,Uauá,BA
7,9,Rua Sete de Setembro,Uauá,BA
7,9,Rua Sete de Setembro,Valença,BA
7,9,Rua Sete de Setembro,Vitória da Conquista,BA
7,9,Rua 7 de Setembro,Várzea Nova,BA
7,9,Praça 7 de Setembro,Várzea do Poço,BA
7,9,Rua Sete de Setembro,Aiuaba,CE
7,9,Travessa Sete de Setembro,Aiuaba,CE
7,9,Rua Sete de Setembro,Aurora,CE
7,9,Rua Sete de Setembro,Barbalha,CE
7,9,Avenida Sete de Setembro,Baturité,CE
7,9,Rua Sete de Setembro,Bela Cruz,CE
7,9,Avenida Sete de Setembro,Campos Sales,CE
7,9,Rua Sete de Setembro,Campos Sales,CE
7,9,Avenida Sete de Setembro,Catunda,CE
7,9,Travessa Sete de Setembro,Catunda,CE
7,9,Rua Sete de Setembro,Caucaia,CE
7,9,Avenida Sete de Setembro,Coreaú,CE
7,9,Rua Sete de Setembro,Crato,CE
7,9,Travessa Sete de Setembro,Crato,CE
7,9,Rua Sete de Setembro,Cruz,CE
7,9,Travessa Sete de Setembro,Cruz,CE
7,9,Rua Sete de Setembro,Fortaleza,CE
7,9,Travessa Sete de Setembro,Fortaleza,CE
7,9,Rua Sete de Setembro,Frecheirinha,CE
7,9,Rua 7 de Setembro,Granja,CE
7,9,Rua Sete de Setembro,Hidrolândia,CE
7,9,Rua Sete de Setembro,Horizonte,CE
7,9,Rua Sete de Setembro,Ibiapina,CE
7,9,Rua Sete de Setembro,Icó,CE
7,9,Rua Sete de Setembro,Iguatu,CE
7,9,Avenida Sete de Setembro,Independência,CE
7,9,Rua Sete de Setembro,Independência,CE
7,9,Rua 7 de Setembro,Ipu,CE
7,9,Rua Sete de Setembro,Ipu,CE
7,9,Rua 7 de Setembro,Irauçuba,CE
7,9,Rua Sete de Setembro,Itaiçaba,CE
7,9,Rua Sete de Setembro,Itapipoca,CE
7,9,Rua Sete de Setembro,Jaguaribe,CE
7,9,Rua Sete de Setembro,Jardim,CE
7,9,Avenida 7 de Setembro,Jijoca de Jericoacoara,CE
7,9,Rua Sete de Setembro,Juazeiro do Norte,CE
7,9,Rua Sete de Setembro,Madalena,CE
7,9,Travessa Sete de Setembro,Madalena,CE
7,9,Rua Sete de Setembro,Maracanaú,CE
7,9,Travessa Sete de Setembro,Maracanaú,CE
7,9,Rua Sete de Setembro,Maranguape,CE
7,9,Rua Sete de Setembro,Marco,CE
7,9,Rua Sete de Setembro,Martinópole,CE
7,9,Avenida Sete de Setembro,Milagres,CE
7,9,Rua Sete de Setembro,Miraíma,CE
7,9,Rua Sete de Setembro,Nova Olinda,CE
7,9,Rua Sete de Setembro,Novo Oriente,CE
7,9,Rua Sete de Setembro,Orós,CE
7,9,Rua 7 de Setembro,Pacatuba,CE
7,9,Rua 7 de Setembro,Palhano,CE
7,9,Rua Sete de Setembro,Parambu,CE
7,9,Rua Sete de Setembro,Penaforte,CE
7,9,Rua 7 de Setembro,Pires Ferreira,CE
7,9,Rua Sete de Setembro,Sobral,CE
7,9,Rua 7 de Setembro,São Gonçalo do Amarante,CE
7,9,Rua Sete de Setembro,Umari,CE
7,9,Rua Sete de Setembro,Viçosa do Ceará,CE
7,9,Rua 7 de Setembro,Afonso Cláudio,ES
7,9,Rua 7 de Setembro,Alegre,ES
7,9,Rua Sete de Setembro,Anchieta,ES
7,9,Rua 7 de Setembro,Aracruz,ES
7,9,Rua Sete de Setembro,Baixo Guandu,ES
7,9,Rua Sete de Setembro,Boa Esperança,ES
7,9,Rua 7 de Setembro,Cachoeiro de Itapemirim,ES
7,9,Escadaria 7 de Setembro,Cariacica,ES
7,9,Rua 7 de Setembro,Cariacica,ES
7,9,Rua Sete de Setembro,Cariacica,ES
7,9,Travessa 7 de Setembro,Cariacica,ES
7,9,Rua 7 de Setembro,Conceição da Barra,ES
7,9,Rua Sete de Setembro,Conceição da Barra,ES
7,9,Rua 7 de Setembro,Domingos Martins,ES
7,9,Rua Sete de Setembro,Ecoporanga,ES
7,9,Avenida Sete de Setembro,Ibatiba,ES
7,9,Rua 7 de Setembro,Ibatiba,ES
7,9,Rua 7 de Setembro,Jaguaré,ES
7,9,Avenida Sete de Setembro,João Neiva,ES
7,9,Rua Sete de Setembro,Linhares,ES
7,9,Rua Sete de Setembro,Marataízes,ES
7,9,Rua Sete de Setembro,Marilândia,ES
7,9,Rua Sete de Setembro,Montanha,ES
7,9,Rua Sete de Setembro,Mucurici,ES
7,9,Rua 7 de Setembro,Nova Venécia,ES
7,9,Rua 7 Sete de Setembro,Pedro Canário,ES
7,9,Rua Sete de Setembro,Piúma,ES
7,9,Rua Sete de Setembro,Presidente Kennedy,ES
7,9,Beco 7 de Setembro,Serra,ES
7,9,Rua 7 de Setembro,Serra,ES
7,9,Rua 7 de Setembro,São Gabriel da Palha,ES
7,9,Rua 7 de Setembro,São Mateus,ES
7,9,Rua Sete de Setembro,Viana,ES
7,9,Rua 7 de Setembro,Vila Velha,ES
7,9,Rua Sete de Setembro,Vila Velha,ES
7,9,Praça Sete de Setembro,Vitória,ES
7,9,Rua Sete de Setembro,Vitória,ES
7,9,Rua 7 de Setembro,Abadia de Goiás,GO
7,9,Rua 7 de Setembro,Abadiânia,GO
7,9,Rua 7 de Setembro,Anicuns,GO
7,9,Rua 7 de Setembro,Anápolis,GO
7,9,Rua Sete de Setembro,Anápolis,GO
7,9,Alameda Sete de Setembro,Aparecida de Goiânia,GO
7,9,Rua 7 de Setembro,Aparecida de Goiânia,GO
7,9,Rua Sete de Setembro,Aparecida de Goiânia,GO
7,9,Rua 7 de Setembro,Aparecida do Rio Doce,GO
7,9,R. 7 de Setembro,Aragarças,GO
7,9,Rua Sete de Setembro,Aragoiânia,GO
7,9,Rua 07 de Setembro,Bela Vista de Goiás,GO
7,9,Rua 7 de Setembro,Caldas Novas,GO
7,9,Avenida 07 de setembro,Campinaçu,GO
7,9,Rua 7 de Setembro,Campinorte,GO
7,9,Rua 07 de Setembro,Catalão,GO
7,9,Rua Sete de Setembro,Catalão,GO
7,9,Rua Sete de Setembro,Colinas do Sul,GO
7,9,Rua 7 de Setembro,Cristalina,GO
7,9,Rua 07 de Setembro,Crixás,GO
7,9,Rua 7 de Setembro,Damianópolis,GO
7,9,Rua 7 de Setembro,Edéia,GO
7,9,Rua 7 de Setembro,Firminópolis,GO
7,9,Viela 7 de Setembro,Goiatuba,GO
7,9,Praça 7 de Setembro,Goiânia,GO
7,9,Praça Sete de Setembro,Goiânia,GO
7,9,Rua 7 de Setembro,Goiânia,GO
7,9,Rua Sete de Setembro,Goiânia,GO
7,9,Avenida 7 de Setembro,Iaciara,GO
7,9,Rua 7 de Setembro,Inhumas,GO
7,9,Rua 7 de Setembro,Ipiranga de Goiás,GO
7,9,Rua 7 de Setembro,Israelândia,GO
7,9,Rua 7 de Setembro,Itaguaru,GO
7,9,Avenida 7 de Setembro,Itarumã,GO
7,9,Rua 7 de Setembro,Itauçu,GO
7,9,Rua Sete de Setembro,Itumbiara,GO
7,9,Avenida 7 de Setembro,Jataí,GO
7,9,Rua Sete de Setembro,Jataí,GO
7,9,Avenida 7 de Setembro,Jaupaci,GO
7,9,Avenida 7 de Setembro,Joviânia,GO
7,9,Avenida Sete de Setembro,Joviânia,GO
7,9,Avenida7 de Setembro,Joviânia,GO
7,9,Rua 7 de Setembro,Jussara,GO
7,9,Rua 7 de Setembro,Leopoldo de Bulhões,GO
7,9,Rua 07 de Setembro,Mambaí,GO
7,9,Rua 7 de Setembro,Marzagão,GO
7,9,Avenida 7 de setembro,Minaçu,GO
7,9,Rua 07 de Setembro,Mineiros,GO
7,9,Rua 7 de Setembro,Morrinhos,GO
7,9,Rua 7 de Setembro,Mutunópolis,GO
7,9,Rua 7 de Setembro,Niquelândia,GO
7,9,Rua 07 de Setembro,Nova América,GO
7,9,Rua 7 de Setembro,Nova Aurora,GO
7,9,Rua 7 de Setembro,Nova Crixás,GO
7,9,Rua 07 de Setembro,Nova Iguaçu de Goiás,GO
7,9,Avenida 7 de Setembro,Orizona,GO
7,9,Rua 7 de Setembro,Padre Bernardo,GO
7,9,Rua 7 de Setembro,Palestina de Goiás,GO
7,9,Rua 7 de Setembro,Palmeiras de Goiás,GO
7,9,Rua 7 de Setembro,Paraúna,GO
7,9,Rua Sete de Setembro,Piracanjuba,GO
7,9,Rua 7 de Setembro,Pirenópolis,GO
7,9,Rua 7 de Setembro,Porangatu,GO
7,9,Rua Sete de Setembro,Porangatu,GO
7,9,Avenida 7 de Setembro,Quirinópolis,GO
7,9,RUA 7 DE SETEMBRO,Quirinópolis,GO
7,9,Rua 7 de Setembro,Rialma,GO
7,9,Rua 7 de Setembro,Rio Verde,GO
7,9,Rua Sete de Setembro,Rio Verde,GO
7,9,Rua 7 de setembro,Sanclerlândia,GO
7,9,Rua Sete de setembro,Sanclerlândia,GO
7,9,Rua Sete de Setembro,Santa Tereza de Goiás,GO
7,9,Rua 7 de Setembro,Santo Antônio da Barra,GO
7,9,Avenida Sete de Setembro,Senador Canedo,GO
7,9,Rua 7 de Setembro,Senador Canedo,GO
7,9,Rua 07 de Setembro,Silvânia,GO
7,9,Rua 7 de Setembro,São João d'Aliança,GO
7,9,Rua 7 de Setembro,São João da Paraúna,GO
7,9,Rua 7 de Setembro,Taquaral de Goiás,GO
7,9,Rua 7 de Setembro,Teresina de Goiás,GO
7,9,Rua 7 de Setembro,Trindade,GO
7,9,Avenida 7 de setembro,Uruaçu,GO
7,9,Rua 7 de Setembro,Valparaíso de Goiás,GO
7,9,Rua 7 de Setembro,Vianópolis,GO
7,9,Rua Sete de Setembro,Vianópolis,GO
7,9,Rua Sete de Setembro,Aldeias Altas,MA
7,9,Rua Sete de Setembro,Altamira do Maranhão,MA
7,9,Rua Sete de Setembro,Amapá do Maranhão,MA
7,9,R. 7 de Setembro,Anapurus,MA
7,9,Rua 7 de Setembro,Araioses,MA
7,9,Avenida Sete de Setembro,Balsas,MA
7,9,Rua Sete de Setembro,Barreirinhas,MA
7,9,Avenida Sete de Setembro,Bom Jesus das Selvas,MA
7,9,rua sete de Setembro,Buriticupu,MA
7,9,Travessa 7 de Setembro,Carutapera,MA
7,9,Rua Sete de Setembro,Caxias,MA
7,9,Travessa Sete de Setembro,Caxias,MA
7,9,R. Sete de Setembro,Codó,MA
7,9,Rua Sete de Setembro,Davinópolis,MA
7,9,Rua Sete de Setembro,Esperantinópolis,MA
7,9,Rua Sete de Setembro,Grajaú,MA
7,9,Rua 7 de Setembro,Graça Aranha,MA
7,9,Rua 7 de Setembro,Humberto de Campos,MA
7,9,Rua Sete de Setembro,Imperatriz,MA
7,9,Rua 7 de Setembro,João Lisboa,MA
7,9,Rua Sete de Setembro,Lago da Pedra,MA
7,9,Rua Sete de Setembro,Lima Campos,MA
7,9,Rua Sete de Setembro,Matões do Norte,MA
7,9,Rua 7 de Setembro,Morros,MA
7,9,Rua Sete de Setembro,Nova Olinda do Maranhão,MA
7,9,Rua Sete de Setembro,Pindaré-Mirim,MA
